location_type,name,state_name,district_name,sub_district_name,state_lgd_code,district_lgd_code,sub_district_lgd_code,village_lgd_code,source
urban_local_body,Kachhla,Uttar Pradesh,Budaun,Budaun,9,133,782,,lgd
urban_local_body,Kachhwa,Uttar Pradesh,Mirzapur,Mirzapur,9,170,1000,,lgd
urban_local_body,Kadaura,Uttar Pradesh,Jalaun,Kalpi,9,151,853,,lgd
urban_local_body,Kadipur,Uttar Pradesh,Sultanpur,Kadipur,9,185,918,,lgd
urban_local_body,Kaisharganj,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Kakod,Uttar Pradesh,Bulandshahr,Sikandrabad,9,134,745,,lgd
urban_local_body,Kalan,Uttar Pradesh,,Kalan,9,,6882,,lgd
urban_local_body,Kalinagar,Uttar Pradesh,Pilibhit,Puranpur,9,173,792,,lgd
urban_local_body,Kamalganj,Uttar Pradesh,Farrukhabad,Farrukhabad,9,141,832,,lgd
urban_local_body,Kampil,Uttar Pradesh,Farrukhabad,,9,141,,,lgd
urban_local_body,Kanchausi,Uttar Pradesh,,Derapur,9,,844,,lgd
urban_local_body,Kanth(Moradabad),Uttar Pradesh,,Kanth,9,,718,,lgd
urban_local_body,Kanth(Shahjhanpur),Uttar Pradesh,Shahjahanpur,Shahjahanpur,9,180,795,,lgd
urban_local_body,Kaptanganj,Uttar Pradesh,Kushinagar,Hata,9,160,956,,lgd
urban_local_body,Kaptanganj Basti,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Karari,Uttar Pradesh,Kaushambi,Manjhanpur,9,158,886,,lgd
urban_local_body,Karhal,Uttar Pradesh,Mainpuri,Karhal,9,166,776,,lgd
urban_local_body,Karikan Dhata,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Karnawal,Uttar Pradesh,,Sardhana,9,,732,,lgd
urban_local_body,Kasba Sangrampur Urf Unwal,Uttar Pradesh,,Bansgaon,9,,952,,lgd
urban_local_body,Katghar Lalganj,Uttar Pradesh,Azamgarh,,9,123,,,lgd
urban_local_body,Kathera,Uttar Pradesh,Jhansi,Mauranipur,9,153,859,,lgd
urban_local_body,Katra,Uttar Pradesh,Shahjahanpur,Tilhar,9,180,794,,lgd
urban_local_body,Katra Bazar,Uttar Pradesh,Gonda,,9,147,,,lgd
urban_local_body,Katra Gulab Singh,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Katra Medniganj,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Kauriaganj,Uttar Pradesh,Aligarh,Koil,9,119,755,,lgd
urban_local_body,Kemri,Uttar Pradesh,Rampur,Bilaspur,9,176,725,,lgd
urban_local_body,Kerakat,Uttar Pradesh,Jaunpur,Kerakat,9,152,986,,lgd
urban_local_body,Khaga,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Khairragarh,Uttar Pradesh,Agra,,9,118,,,lgd
urban_local_body,Khakhareru,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Khamaria,Uttar Pradesh,,Aurai,9,,999,,lgd
urban_local_body,Khanpur,Uttar Pradesh,Bulandshahr,Siana,9,134,747,,lgd
urban_local_body,Kharela,Uttar Pradesh,Mahoba,Charkhari,9,165,869,,lgd
urban_local_body,Gangaghat,Uttar Pradesh,Unnao,,9,186,,,lgd
urban_local_body,Khargupur,Uttar Pradesh,Gonda,Gonda,9,147,928,,lgd
urban_local_body,Kharkhoda,Uttar Pradesh,,Meerut,9,,734,,lgd
urban_local_body,Kheri,Uttar Pradesh,Kheri,Lakhimpur,9,159,801,,lgd
