stateCode,stateNameEnglish,stateNameLocal,stateCensus2011Code,localBodyCode,localBodyNameEnglish,localBodyNameLocal,localBodyCensus2011Code,localBodyTypeCode,localBodyTypeName,entityCode,entityName,entityType,coverageType,date_updated
9,Uttar Pradesh,UTTAR PRADESH,09,46240,Ama Darveshpur,AMA DARVESHPUR,000000,3,Village Panchayat,167504,Ama Darwespur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,271374,Amadha Charanpur,amadha charanpur,000000,3,Village Panchayat,208350,Jhumaria,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,62625,Badalpur,Badalpur,000000,3,Village Panchayat,156555,Kaema,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,90589,Amadih,AMADIH,000000,3,Village Panchayat,213912,Amadih,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,57900,Amadpur,AMADPUR,000000,3,Village Panchayat,206987,Gangwara Amadpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,266612,Amadpur,Amadpur,000000,3,Village Panchayat,108996,Amadapur Mu. Kadeem,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,91164,Amahat,AMAHAT,000000,3,Village Panchayat,169933,Amahat,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,50573,Amahawa,AMAHAWA,000000,3,Village Panchayat,174030,Amahawa,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,266890,Amahi,AMAHI,000000,3,Village Panchayat,189467,Amahi,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,78129,Badangarh,BADANGARH,000000,3,Village Panchayat,123609,Badangarh,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,43109,Amahi,AMAHI,000000,3,Village Panchayat,125377,Amahi,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,76622,Amahwa,AMAHWA,000000,3,Village Panchayat,183673,Amahva,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,69768,Amaie,AMAIE,000000,3,Village Panchayat,201463,Amaien,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,60351,Badanpur,BADANPUR,000000,3,Village Panchayat,215362,Pachura Goojar,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,54237,Amai Par,AMAI PAR,000000,3,Village Panchayat,181500,Tirpadiya,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,91059,Badanpur,BADANPUR,000000,3,Village Panchayat,169607,Badanpur,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,87011,Amaipur Sanda,AMAIPUR SANDA,000000,3,Village Panchayat,133622,Amaipur Sanda,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,61795,Amaiyapur,AMAIYAPUR,000000,3,Village Panchayat,146013,Khakhin,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,53781,Amakoyel,AMAKOYEL,000000,3,Village Panchayat,181066,Dhukdhueya,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,70905,Amali,AMALI,000000,3,Village Panchayat,152380,Tori,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,43347,Amamadapur,AMAMADAPUR,000000,3,Village Panchayat,122651,Amamadapur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,273839,Amamafee,AMAMAFEE,000000,3,Village Panchayat,176838,Pachhari,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,270334,Amamai,Amamai,000000,3,Village Panchayat,126586,Amamai,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,42932,Amanabad,AMANABAD,000000,3,Village Panchayat,124515,Hasnabad,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,61559,Amanabad,AMANABAD,000000,3,Village Panchayat,146445,Amanabad,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,266970,Amanagar,Amanagar,000000,3,Village Panchayat,111967,Rampur Murar,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,270419,Amanankar,AMANANKAR,000000,3,Village Panchayat,177937,Ama Nankar,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,80978,Amanatabad,AMANATABAD,000000,3,Village Panchayat,114509,Harpur Abbal,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,54808,Amanatpur,AMANATPUR,000000,3,Village Panchayat,113913,Dariyapur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,66662,Badara,BADARA,000000,3,Village Panchayat,186949,Badara (Tappa Bankata),Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,62677,Amani,Amani,000000,3,Village Panchayat,157476,Sahabpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,73422,Amanlala,AMANLALA,000000,3,Village Panchayat,136253,Bounia,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,74271,Badaraha Naga,BADARAHA NAGA,000000,3,Village Panchayat,188717,Badaraha Naga,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,55864,Amanpur,AMANPUR,000000,3,Village Panchayat,128096,Rustampur Tappa Malsai,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,87523,Amanpur,AMANPUR,000000,3,Village Panchayat,133704,Vanvaripur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,58223,Amanpur,AMANPUR,000000,3,Village Panchayat,155740,Chak Mali,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,77240,Amanpura,AMANPURA,000000,3,Village Panchayat,154398,Amanpura,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,245619,Amanullapur,AMANULLAPUR,000000,3,Village Panchayat,111747,Amanullapur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,78163,Amanullapur,AMANULLAPUR,000000,3,Village Panchayat,123915,Amanullapur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,78964,Amanullapur,AMANULLAPUR,000000,3,Village Panchayat,119066,Amanullapur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,83417,Amanwa,AMANWA,000000,3,Village Panchayat,144337,Amanwa,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,271837,Amanwan Khurd,Amanwan Khurd,000000,3,Village Panchayat,200156,Amanwan Khurd,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,63679,Badarpur,Badarpur,000000,3,Village Panchayat,119686,Badarpur,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,50205,Badasari,BADASARI,000000,3,Village Panchayat,198152,Badasari,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,50429,Amao,AMAO,000000,3,Village Panchayat,198958,Umarpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,45034,Badaua,BADAUA,000000,3,Village Panchayat,163768,Badauwa,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,47758,Amaoda Mohiuddinpur,AMAODA MOHIUDDINPUR,000000,3,Village Panchayat,194643,Jahanpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,58072,Amaon,AMAON,000000,3,Village Panchayat,208187,Amaon,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,58796,Amaon,AMAON,000000,3,Village Panchayat,190954,Amown,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,61948,Amaon,Amaon,000000,3,Village Panchayat,157392,Amaon,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,46478,Amaota,AMAOTA,000000,3,Village Panchayat,148486,Amaota,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,82318,Amapur,AMAPUR,000000,3,Village Panchayat,159459,Amapur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,82594,Amapur Berra,AMAPUR BERRA,000000,3,Village Panchayat,159793,Amapur Berra,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,268557,Amara,AMARA,000000,3,Village Panchayat,135657,Amara,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,51295,Amara,AMARA,000000,3,Village Panchayat,154817,Madauli Khurd,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,69769,Amara,AMARA,000000,3,Village Panchayat,201402,Dihia Ta. Vami,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,273703,Amara,AMARA,000000,3,Village Panchayat,207246,Gokulpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,57749,Amara,AMARA,000000,3,Village Panchayat,208059,Wahidpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,70000,Amara,AMARA,000000,3,Village Panchayat,203011,Amara,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,57603,Amaraa,AMARAA,000000,3,Village Panchayat,207719,Haripur Khas,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,52508,Amara Devi,AMARA  DEVI,000000,3,Village Panchayat,164899,Amra,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,71858,Amarahat,AMARAHAT,000000,3,Village Panchayat,149771,Hari Kishanpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,271343,Amaraiya,AMARAIYA,000000,3,Village Panchayat,136848,Amraiya,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,93385,Amarakhairachak,AMARAKHAIRACHAK,000000,3,Village Panchayat,209741,Amara Khaira Chak (Ct),Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,91484,Amaramaoo,AMARAMAOO,000000,3,Village Panchayat,171042,Daudpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,58073,Amarasipur,AMARASIPUR,000000,3,Village Panchayat,208190,Amarasipur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,54532,Amarauli Shumali,AMARAULI SHUMALI,000000,3,Village Panchayat,178832,Shiwa,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,85759,Amar Dobha,AMAR DOBHA,000000,3,Village Panchayat,182031,Sursacha Manjot,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,53854,Amar Dobha,AMAR DOBHA,000000,3,Village Panchayat,181026,Amar Doobha,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,50941,Amare Bharia,AMARE BHARIA,000000,3,Village Panchayat,173849,Amare Bharia,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,87575,Amare Bhariya,AMARE BHARIYA,000000,3,Village Panchayat,173117,Amare Bhariya,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,54390,Amare Deeha,AMARE DEEHA,000000,3,Village Panchayat,178517,Amare Deeha,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,82036,Amarganj Mustqil,AMARGANJ MUSTQIL,000000,3,Village Panchayat,131619,Gularia Sakatpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,45149,Baddiha,BADDIHA,000000,3,Village Panchayat,163159,Baddiha,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,57553,Amargarh,AMARGARH,000000,3,Village Panchayat,120951,Amargarh,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,86174,Amarha,AMARHA,000000,3,Village Panchayat,181913,Amarha,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,78732,Amarhat,AMARHAT,000000,3,Village Panchayat,197416,Amarhat,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,266783,Amarhwa,Amarhwa,000000,3,Village Panchayat,172890,Amarahwa,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,82595,Amari,AMARI,000000,3,Village Panchayat,159790,Basant Patti,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,78733,Amari,AMARI,000000,3,Village Panchayat,197417,Amari,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,47319,Amari,AMARI,000000,3,Village Panchayat,192170,Amari,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,46241,Amari,AMARI,000000,3,Village Panchayat,167800,Amari,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,46354,Baddupur,BADDUPUR,000000,3,Village Panchayat,166953,Baddupur,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,54096,Amari,AMARI,000000,3,Village Panchayat,179584,Amari,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,269839,Amari,AMARI,000000,3,Village Panchayat,203536,Amari,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,51381,Badeha Seondha,BADEHA SEONDHA,000000,3,Village Panchayat,155348,Amritpur Kherwa,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,272338,Amari,Amari,000000,3,Village Panchayat,186053,Awagir,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,267806,Amari,अमारी,000000,3,Village Panchayat,166548,Amari,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,70495,Amari,AMARI,000000,3,Village Panchayat,200059,Amari,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,270162,Amari,Amari,000000,3,Village Panchayat,170502,Amari,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,47614,Amari,AMARI,000000,3,Village Panchayat,195927,Amari,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,81720,Amaria,AMARIA,000000,3,Village Panchayat,131318,Amaria,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,59073,Amari Jhanga,AMARI JHANGA,000000,3,Village Panchayat,190033,Amari Jhanga,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,88360,Amariya,AMARIYA,000000,3,Village Panchayat,176620,Amariya,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,57052,Amarna Babu Urf Unchagaon Bang,AMARNA BABU URF UNCHAGAON BANG,000000,3,Village Panchayat,121315,Sarmastpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,88986,Amar Nagar,AMAR NAGAR,000000,3,Village Panchayat,137961,Amar Nagar,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,77576,Bade Pur,Bade Pur,000000,3,Village Panchayat,127057,Nagla Barhaipur,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,266169,Amarnathbabu Unchagaon Khadar,Amarnathbabu Unchagaon Khadar,000000,3,Village Panchayat,121303,Unchagaon Khadar,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,91845,Amaroopur,AMAROOPUR,000000,3,Village Panchayat,170796,Amaroopur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,63871,Amaropur,AMAROPUR,000000,3,Village Panchayat,206286,Tal Sardha,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,93140,Amar Patti,AMAR PATTI,000000,3,Village Panchayat,209591,Imiliya,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,266164,Amarpur,Amarpur,000000,3,Village Panchayat,121171,Amarpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,70648,Amarpur,AMARPUR,000000,3,Village Panchayat,152748,Amarpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,82394,Amarpur,AMARPUR,000000,3,Village Panchayat,159611,Krmajeetpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,57324,Amarpur,AMARPUR,000000,3,Village Panchayat,121423,Amarpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,79341,Badewara Chaubey,बडवारा चौबे,000000,3,Village Panchayat,211090,Badewara Chaube,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,297391,Amarpur,Amarpur,000000,3,Village Panchayat,127178,Maksudanpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,269650,Badgana,BADGANA,000000,3,Village Panchayat,153490,Badgana,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,243430,Amar Pur Aao,AMAR PUR AAO,000000,3,Village Panchayat,142672,Baijnath Khera,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,43768,Amarpur Dhana,AMARPUR DHANA,000000,3,Village Panchayat,122790,Amarpur Dhana,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,59878,Amarpur Dhilawali,AMARPUR   DHILAWALI,000000,3,Village Panchayat,215501,Dilawali,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,76111,Amarpur Ghana,AMARPUR GHANA,000000,3,Village Panchayat,122993,Amarpur Ghana,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,80234,Amarpur Kashi,AMARPUR KASHI,000000,3,Village Panchayat,115539,Samaspur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,44035,Amarpur Kondala,AMARPUR KONDALA,000000,3,Village Panchayat,122417,Amarpur Kondala,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,79034,Amarpur Mazra Khandawli,AMARPUR MAZRA KHANDAWLI,000000,3,Village Panchayat,118985,Amarpur Mazra Khandawli,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,44036,Amarpur Nahra,AMARPUR NAHRA,000000,3,Village Panchayat,122391,Amarpur Nahra,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,85411,Amarpur Sheikhpur Chandpur,AMARPUR SHEIKHPUR CHANDPUR,000000,3,Village Panchayat,109349,Amarpur Shekh Urf Chandpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,267715,Amarpur Urf Begampur,Amarpur Urf Begampur,000000,3,Village Panchayat,109350,Amarpur Urf Begampur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,57901,Amarraa,AMARRAA,000000,3,Village Panchayat,207042,Bamanpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,52224,Amarsanda,AMARSANDA,000000,3,Village Panchayat,163925,Amarsanda,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,64423,Badhaipur,BADHAIPUR,000000,3,Village Panchayat,206069,Dorapur,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,65925,Badhaipurwa,BADHAIPURWA,000000,3,Village Panchayat,187013,Baraipar,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,78734,Amarsepur,AMARSEPUR,000000,3,Village Panchayat,197544,Khurd Karmi,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,79144,Amarsinghpur,AMARSINGHPUR,000000,3,Village Panchayat,118932,Amarsinghpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,92171,Amarsus,AMARSUS,000000,3,Village Panchayat,142260,Daulatpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,45622,Amartal,AMARTAL,000000,3,Village Panchayat,168417,Amartal,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,57554,Amarthal Urf Unchagaon,AMARTHAL URF UNCHAGAON,000000,3,Village Panchayat,120949,Amarthal Urf Unchagaon,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,74867,Amarwa Buzurg,AMARWA BUZURG,000000,3,Village Panchayat,189597,Amarwa Buzurg,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,86175,Amathari,AMATHARI,000000,3,Village Panchayat,181980,Amathari,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,45445,Badhaiya,BADHAIYA,000000,3,Village Panchayat,162099,Badhaiya,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,90413,Amaud,AMAUD,000000,3,Village Panchayat,213199,Amaud,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,91056,Amaujasar Pur,AMAUJASAR PUR,000000,3,Village Panchayat,169645,Sihauria,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,72264,Amauli,AMAULI,000000,3,Village Panchayat,150847,Amauli,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,269381,Amauli,Amauli,000000,3,Village Panchayat,213617,Papi,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,270528,Badhanpurpura,BADHANPURPURA,000000,3,Village Panchayat,206344,Barhn Pura,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,72455,Amauli,AMAULI,000000,3,Village Panchayat,150504,Lahaur Pur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,53783,Badhapar Bajha,BADHAPAR BAJHA,000000,3,Village Panchayat,180951,Baghapar Tappa Mathauli,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,61996,Amauli,Amauli,000000,3,Village Panchayat,940066,Danda Amauli,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,54308,Amauli,AMAULI,000000,3,Village Panchayat,179063,Misrauli,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,93139,Amauli,AMAULI,000000,3,Village Panchayat,209648,Amauli,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,88038,Amauli Ikdanga,AMAULI IKDANGA,000000,3,Village Panchayat,178121,Amauli Ikdanga,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,71973,Amauli Kurmiyan,AMAULI KURMIYAN,000000,3,Village Panchayat,149759,Amauli Kurmiyan,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,45623,Amauli Mohiddinpur,AMAULI MOHIDDINPUR,000000,3,Village Panchayat,168292,Amoli Mohiuddenpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,71678,Amauli Thakuran,AMAULI THAKURAN,000000,3,Village Panchayat,149085,Murera Bikram Singh,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,61021,Amauna,AMAUNA,000000,3,Village Panchayat,166298,Amauna,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,267803,Amauni,अमौनी,000000,3,Village Panchayat,166549,Amauni,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,271020,Amauni Khas,Amauni Khas,000000,3,Village Panchayat,190538,Jungle Domardila,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,53272,Amaur,AMAUR,000000,3,Village Panchayat,129610,Amaur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,72079,Amaur,AMAUR,000000,3,Village Panchayat,150675,Amaur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,87160,Amaura,AMAURA,000000,3,Village Panchayat,134305,Tanda Kanwa,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,48393,Amaura,AMAURA,000000,3,Village Panchayat,195209,Amaura,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,63830,Amaura,AMAURA,000000,3,Village Panchayat,206794,Amaura,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,79731,Badhauli,BADHAULI,000000,3,Village Panchayat,211511,Pahara,Village,Full,2024-10-14 08:43:49
9,Uttar Pradesh,UTTAR PRADESH,09,89811,Amaura Benirama,AMAURA BENIRAMA,000000,3,Village Panchayat,137816,Dheerpur,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,89812,Amaura Moti Singh,AMAURA MOTI SINGH,000000,3,Village Panchayat,137840,Amora Moti Singh,Village,Full,2026-04-21 06:01:15
9,Uttar Pradesh,UTTAR PRADESH,09,63001,Amaur Nagla Jiwan,AMAUR NAGLA JIWAN,000000,3,Village Panchayat,126136,Daragapur Angadpur,Village,Full,2026-04-21 06:01:15
